episode,reward,avg_wait_time,avg_ambulance_wait,avg_firetruck_wait,throughput_per_min,total_spawned,total_cleared,ambulance_cleared,firetruck_cleared,epsilon,mean_td_error
1701,186.65,2.13,0.07,0.02,88.8,48,37,2,1,0.05,1.0335
1702,-387.55,1.4,0.0,2.4,103.2,54,43,0,1,0.05,1.2498
1703,-2.85,1.39,0.0,0.0,112.8,60,47,0,0,0.05,0.78
1704,-565.7,1.47,2.56,0.48,112.8,64,47,4,3,0.05,2.3245
1705,12.3,1.54,0.37,0.0,105.6,57,44,1,0,0.05,0.8546
1706,75.0,1.11,0.0,0.02,96.0,54,40,0,1,0.05,0.8921
1707,153.4,1.34,1.22,0.02,117.6,62,49,5,1,0.05,1.6474
1708,-190.2,1.62,0.0,1.47,115.2,65,48,0,1,0.05,1.1776
1709,343.0,1.48,0.0,0.02,100.8,55,42,0,2,0.05,1.1084
1710,172.8,1.05,0.02,0.02,91.2,51,38,1,2,0.05,1.2746
1711,66.05,1.27,0.0,0.0,120.0,64,50,0,0,0.05,0.8404
1712,224.4,1.67,0.6,0.02,120.0,65,50,1,1,0.05,1.0604
1713,212.95,0.97,0.02,0.0,108.0,61,45,2,0,0.05,0.9551
1714,-77.65,1.07,0.0,0.0,96.0,51,40,0,0,0.05,0.8256
1715,-233.85,1.7,1.61,0.0,103.2,56,43,2,0,0.05,1.0993
1716,106.75,2.05,0.02,0.08,110.4,61,46,1,1,0.05,1.3461
1717,-49.1,1.77,0.0,0.0,105.6,54,44,0,0,0.05,0.8384
1718,-21.3,1.34,1.03,0.02,84.0,47,35,1,1,0.05,0.9774
1719,400.8,1.4,0.02,0.5,112.8,61,47,2,2,0.05,1.6487
1720,-9.8,1.59,0.0,0.0,124.8,67,52,0,0,0.05,0.9148
1721,-235.4,1.43,2.5,0.55,88.8,49,37,1,1,0.05,1.2229
1722,216.6,1.07,0.0,0.02,105.6,56,44,0,1,0.05,1.0918
1723,94.4,1.46,0.02,0.0,108.0,61,45,1,0,0.05,0.7588
1724,-10.1,1.77,0.0,0.0,122.4,65,51,0,0,0.05,0.804
1725,424.85,0.72,0.02,0.02,76.8,46,32,3,2,0.05,1.2811
1726,23.05,1.09,0.0,0.0,108.0,56,45,0,0,0.05,0.8496
1727,209.55,1.31,0.0,0.02,110.4,57,46,0,1,0.05,0.9187
1728,117.05,1.75,0.93,0.02,117.6,65,49,3,1,0.05,1.442
1729,-464.95,1.97,0.02,1.27,84.0,50,35,1,4,0.05,2.0823
1730,-59.05,1.54,0.02,0.0,98.4,55,41,1,0,0.05,0.9793
1731,233.15,1.18,0.34,0.87,117.6,63,49,2,2,0.05,1.5849
1732,-18.7,1.88,0.0,0.0,127.2,67,53,0,0,0.05,0.8501
1733,124.05,1.7,0.0,0.02,103.2,53,43,0,1,0.05,0.8799
1734,275.5,1.2,0.37,0.07,98.4,56,41,3,1,0.05,1.1632
1735,287.7,1.45,0.02,0.02,110.4,59,46,1,1,0.05,1.114
1736,-70.8,1.61,0.0,1.63,120.0,67,50,0,1,0.05,1.0933
1737,263.4,1.07,0.5,0.0,103.2,55,43,6,0,0.05,1.4205
1738,137.5,1.12,0.38,0.02,100.8,55,42,1,1,0.05,1.2328
1739,106.1,1.52,0.78,0.43,100.8,53,42,2,1,0.05,1.3021
1740,327.6,1.89,0.0,0.02,115.2,65,48,0,2,0.05,1.2262
1741,-30.0,1.51,0.88,0.0,105.6,55,44,1,0,0.05,0.9426
1742,271.8,1.28,0.02,0.1,100.8,51,42,1,1,0.05,1.1652
1743,152.9,1.17,0.15,0.0,110.4,60,46,2,0,0.05,1.0164
1744,111.15,1.89,0.0,0.02,115.2,62,48,0,1,0.05,1.1363
1745,-56.25,1.46,0.0,0.0,100.8,57,42,0,0,0.05,0.8352
1746,412.95,1.28,0.0,0.02,93.6,47,39,0,3,0.05,1.3973
1747,16.95,1.32,0.0,0.0,108.0,56,45,0,0,0.05,0.8247
1748,-255.6,2.11,1.38,1.32,112.8,58,47,1,2,0.05,1.4688
1749,173.3,1.09,0.2,0.0,110.4,56,46,3,0,0.05,1.0427
1750,226.55,1.03,0.02,0.02,100.8,53,42,1,1,0.05,1.142
1751,-122.5,1.35,0.0,0.0,110.4,60,46,0,0,0.05,0.862
1752,120.2,1.55,1.25,0.02,105.6,63,44,2,2,0.05,1.4273
1753,88.65,1.98,0.3,0.02,93.6,50,39,1,1,0.05,1.1971
1754,-200.05,1.15,1.43,0.0,91.2,52,38,2,0,0.05,1.0081
1755,-367.4,1.25,0.02,1.6,110.4,57,46,1,1,0.05,1.3249
1756,215.4,1.41,0.02,0.0,117.6,67,49,2,0,0.05,0.8885
1757,-102.25,1.59,0.0,0.9,91.2,48,38,0,3,0.05,1.5201
1758,760.85,1.74,0.02,0.25,100.8,55,42,3,4,0.05,1.9471
1759,-213.15,1.54,0.0,1.43,103.2,58,43,0,2,0.05,1.5541
1760,-96.6,2.33,0.0,0.73,112.8,65,47,0,2,0.05,1.4631
1761,175.65,1.56,0.02,0.0,100.8,52,42,3,0,0.05,1.0696
1762,-146.35,1.56,0.0,0.0,96.0,52,40,0,0,0.05,0.8324
1763,5.9,1.57,0.02,0.0,105.6,58,44,1,0,0.05,0.9284
1764,174.4,1.75,0.02,0.02,112.8,65,47,4,2,0.05,1.8707
1765,210.05,1.29,0.0,0.12,103.2,55,43,0,1,0.05,1.0964
1766,-63.05,1.4,0.02,0.0,93.6,52,39,1,0,0.05,0.9705
1767,246.35,1.77,0.02,0.02,100.8,57,42,2,1,0.05,1.2963
1768,-809.3,1.57,0.0,2.8,115.2,63,48,0,2,0.05,1.5846
1769,-53.3,1.67,0.0,0.0,105.6,55,44,0,0,0.05,0.8613
1770,-121.35,1.6,0.82,0.92,91.2,53,38,2,2,0.05,1.5003
1771,-28.75,1.21,0.02,1.35,108.0,60,45,1,1,0.05,1.1403
1772,-67.55,1.68,1.32,0.0,117.6,65,49,1,0,0.05,1.0306
1773,-19.85,1.07,1.07,0.0,110.4,61,46,5,0,0.05,1.3683
1774,131.9,0.97,0.02,0.02,91.2,50,38,1,1,0.05,1.109
1775,226.2,1.41,0.0,0.02,120.0,63,50,0,1,0.05,0.9634
1776,-506.75,1.8,0.77,1.7,117.6,65,49,1,3,0.05,1.9635
1777,-120.65,1.7,0.0,0.0,93.6,52,39,0,0,0.05,0.7388
1778,-53.45,1.53,0.0,0.0,96.0,51,40,0,0,0.05,0.8904
1779,-208.1,1.65,0.0,1.34,115.2,64,48,0,3,0.05,1.6099
1780,-107.7,1.68,1.5,0.0,110.4,63,46,2,0,0.05,1.1374
1781,-90.35,1.69,0.0,0.0,100.8,53,42,0,0,0.05,0.7353
1782,249.8,0.95,0.07,0.0,100.8,53,42,4,0,0.05,1.1382
1783,-48.6,1.42,0.0,0.0,108.0,58,45,0,0,0.05,0.8127
1784,-13.75,1.81,0.0,0.0,122.4,64,51,0,0,0.05,0.9036
1785,-53.8,1.44,0.0,0.13,93.6,53,39,0,1,0.05,0.9342
1786,-105.0,1.3,0.02,1.8,96.0,50,40,1,1,0.05,1.2229
1787,-72.5,1.47,2.25,0.78,105.6,57,44,1,2,0.05,1.4372
1788,-269.95,1.92,1.4,1.19,120.0,64,50,1,4,0.05,2.1789
1789,-135.9,1.89,0.0,0.0,88.8,50,37,0,0,0.05,0.8389
1790,-90.3,1.35,0.0,0.0,98.4,52,41,0,0,0.05,0.9261
1791,-16.75,1.19,1.13,0.57,103.2,59,43,7,3,0.05,2.398
1792,-206.95,2.26,0.0,0.0,115.2,64,48,0,0,0.05,0.9591
1793,-158.5,1.57,0.0,0.0,93.6,48,39,0,0,0.05,0.7315
1794,71.0,1.07,0.32,0.02,105.6,58,44,3,1,0.05,1.3285
1795,117.4,1.45,0.0,0.02,98.4,57,41,0,1,0.05,0.9279
1796,235.9,1.33,0.13,0.0,122.4,67,51,3,0,0.05,1.1995
1797,-149.95,1.08,3.13,0.39,93.6,51,39,1,2,0.05,1.37
1798,-31.5,1.99,0.0,0.02,91.2,51,38,0,1,0.05,0.9453
1799,-249.75,1.29,0.48,2.42,105.6,57,44,1,1,0.05,1.2196
1800,326.55,1.62,0.02,0.12,115.2,64,48,2,2,0.05,1.5055
1801,-381.45,2.51,0.0,1.58,88.8,51,37,0,1,0.05,1.1872
1802,67.75,1.12,0.02,0.0,105.6,55,44,1,0,0.05,0.9517
1803,449.1,1.42,0.0,0.27,105.6,58,44,0,3,0.05,1.3226
1804,-296.1,1.97,0.02,0.0,120.0,66,50,1,0,0.05,1.1285
1805,-50.95,1.52,0.0,0.0,100.8,50,42,0,0,0.05,0.8713
1806,-109.8,1.35,1.62,0.42,91.2,48,38,2,2,0.05,1.734
1807,-82.15,1.52,0.0,1.17,108.0,58,45,0,1,0.05,1.1458
1808,10.65,1.81,0.0,0.0,122.4,67,51,0,0,0.05,0.851
1809,7.2,1.73,0.02,0.0,96.0,50,40,1,0,0.05,0.8279
1810,29.8,1.12,0.0,0.0,105.6,55,44,0,0,0.05,0.7406
1811,43.2,1.29,0.0,0.0,110.4,57,46,0,0,0.05,0.7422
1812,-717.7,1.85,2.39,0.6,110.4,60,46,5,1,0.05,1.9554
1813,-25.25,1.26,0.0,0.0,98.4,54,41,0,0,0.05,0.7079
1814,75.35,1.1,0.02,0.0,105.6,58,44,1,0,0.05,0.7575
1815,197.7,1.45,1.12,0.02,112.8,60,47,2,1,0.05,1.1865
1816,206.4,1.43,0.02,0.0,120.0,68,50,2,0,0.05,1.0025
1817,151.05,1.39,0.0,0.02,98.4,51,41,0,1,0.05,0.945
1818,-134.4,1.35,0.73,1.22,112.8,61,47,1,4,0.05,2.0852
1819,60.65,1.52,0.02,0.0,103.2,62,43,1,0,0.05,0.8824
1820,-15.95,2.04,0.0,0.0,122.4,65,51,0,0,0.05,0.765
1821,-16.45,1.16,0.93,0.0,98.4,57,41,1,0,0.05,0.8418
1822,408.75,1.28,1.02,0.02,105.6,56,44,1,2,0.05,1.3098
1823,-285.8,1.26,2.55,0.0,108.0,61,45,2,0,0.05,1.1842
1824,856.1,1.76,0.02,0.12,120.0,66,50,2,4,0.05,1.7714
1825,32.2,1.66,0.02,0.0,110.4,54,46,1,0,0.05,0.9743
1826,128.8,1.46,0.0,0.02,91.2,51,38,0,1,0.05,0.9087
1827,41.05,1.29,1.92,0.02,100.8,57,42,2,1,0.05,1.1847
1828,-234.2,1.42,0.0,0.0,117.6,66,49,0,0,0.05,1.0564
1829,253.0,1.09,0.37,0.67,108.0,55,45,3,1,0.05,1.4395
1830,296.85,1.01,0.18,0.0,100.8,59,42,3,0,0.05,1.1507
1831,179.25,1.72,0.0,0.02,110.4,60,46,0,1,0.05,1.0273
1832,-106.05,1.88,0.0,0.97,120.0,66,50,0,1,0.05,1.227
1833,-52.4,1.3,0.0,0.0,93.6,52,39,0,0,0.05,0.6446
1834,-92.0,1.88,1.17,0.0,112.8,58,47,2,0,0.05,1.1489
1835,75.6,1.05,0.0,0.0,115.2,61,48,0,0,0.05,0.7626
1836,-451.0,2.21,0.42,2.05,110.4,61,46,3,1,0.05,1.6286
1837,75.45,1.39,0.02,0.83,103.2,55,43,1,1,0.05,1.2488
1838,-40.35,1.33,0.0,0.0,103.2,54,43,0,0,0.05,0.7585
1839,485.45,1.2,0.02,0.11,105.6,58,44,4,2,0.05,1.5609
1840,-205.9,1.83,1.17,0.0,112.8,65,47,1,0,0.05,1.0155
1841,198.7,1.07,0.31,0.0,110.4,57,46,3,0,0.05,1.0443
1842,-566.6,1.77,2.98,0.0,81.6,48,34,2,0,0.05,1.1975
1843,-112.15,1.48,1.77,0.0,110.4,58,46,1,0,0.05,0.925
1844,151.95,1.54,0.0,0.08,115.2,62,48,0,1,0.05,1.0519
1845,-860.35,1.96,3.06,2.57,91.2,50,38,2,1,0.05,1.5525
1846,-35.95,1.28,0.0,0.0,103.2,56,43,0,0,0.05,0.8493
1847,243.75,1.59,0.9,0.02,105.6,54,44,1,2,0.05,1.4642
1848,-436.9,1.94,0.36,1.53,105.6,58,44,2,3,0.05,1.9137
1849,-90.45,1.74,0.02,0.0,81.6,49,34,1,0,0.05,0.842
1850,-288.0,1.61,2.93,0.0,96.0,56,40,1,0,0.05,0.9455
1851,-674.8,1.24,0.91,0.0,110.4,58,46,2,0,0.05,1.3836
1852,60.65,2.08,0.0,0.02,112.8,63,47,0,1,0.05,0.9813
1853,-54.95,1.3,0.0,0.0,96.0,50,40,0,0,0.05,0.8668
1854,-1622.05,0.82,0.77,2.12,96.0,53,40,3,2,0.05,2.3729
1855,109.2,1.85,0.0,0.02,100.8,55,42,0,1,0.05,0.9443
1856,-29.7,1.89,0.0,0.0,117.6,65,49,0,0,0.05,0.8056
1857,-214.75,1.63,0.47,1.73,100.8,53,42,1,1,0.05,1.0604
1858,-26.8,1.38,0.02,0.0,98.4,51,41,1,0,0.05,0.7811
1859,98.35,1.23,0.0,0.25,108.0,58,45,0,1,0.05,1.0055
1860,-926.8,2.12,2.19,1.36,110.4,60,46,3,3,0.05,2.35
1861,11.65,1.47,0.02,0.0,98.4,52,41,1,0,0.05,0.7989
1862,239.05,0.85,0.0,0.02,108.0,55,45,0,1,0.05,1.0031
1863,503.85,1.48,0.02,0.52,110.4,63,46,2,4,0.05,1.8957
1864,42.7,1.7,0.02,0.0,120.0,66,50,1,0,0.05,1.0512
1865,-92.75,1.78,0.0,0.0,98.4,52,41,0,0,0.05,0.7487
1866,173.5,1.77,0.02,0.08,98.4,53,41,1,2,0.05,1.4314
1867,170.05,1.69,0.0,0.1,108.0,57,45,0,1,0.05,0.9414
1868,-4.15,1.55,0.0,0.0,122.4,65,51,0,0,0.05,0.8773
1869,-215.1,1.77,1.0,0.0,88.8,49,37,4,0,0.05,1.2055
1870,265.45,1.35,0.02,0.0,105.6,54,44,3,0,0.05,1.0929
1871,61.8,1.77,0.61,0.98,105.6,59,44,2,1,0.05,1.3008
1872,-184.5,1.86,2.05,0.69,112.8,65,47,2,2,0.05,1.804
1873,-55.25,1.3,0.0,0.0,88.8,49,37,0,0,0.05,0.6438
1874,101.45,1.26,0.0,0.02,88.8,49,37,0,1,0.05,0.9562
1875,206.55,1.71,0.02,0.02,105.6,60,44,1,1,0.05,1.1354
1876,62.3,1.87,0.02,0.0,115.2,65,48,1,0,0.05,0.9277
1877,359.85,1.09,0.02,0.02,112.8,62,47,1,1,0.05,1.0644
1878,87.5,0.86,0.02,0.0,91.2,51,38,2,0,0.05,0.9611
1879,356.4,1.1,0.02,0.02,108.0,55,45,1,1,0.05,1.1276
1880,-47.65,2.01,0.0,0.0,112.8,64,47,0,0,0.05,0.7864
1881,116.95,1.03,0.57,0.9,103.2,58,43,4,1,0.05,1.6206
1882,-18.5,1.7,0.02,0.0,103.2,56,43,1,0,0.05,1.0451
1883,66.35,1.16,0.0,0.0,115.2,59,48,0,0,0.05,0.7219
1884,-2226.95,2.14,0.0,4.15,98.4,56,41,0,3,0.05,2.2785
1885,87.6,1.26,0.02,0.0,88.8,50,37,2,0,0.05,0.8683
1886,219.85,0.63,0.0,0.02,96.0,51,40,0,1,0.05,0.9338
1887,-515.75,1.87,1.22,2.42,98.4,54,41,4,1,0.05,1.6331
1888,-166.3,1.76,1.39,0.0,110.4,62,46,3,0,0.05,1.2109
1889,-78.0,1.34,0.0,0.0,96.0,55,40,0,0,0.05,0.7353
1890,-315.7,1.67,0.02,2.5,96.0,52,40,2,1,0.05,1.297
1891,121.85,1.18,0.02,0.0,110.4,59,46,1,0,0.05,0.7969
1892,-115.25,2.11,0.0,0.0,112.8,60,47,0,0,0.05,0.7769
1893,500.25,1.36,0.02,0.06,98.4,53,41,1,3,0.05,1.3125
1894,-119.85,1.19,0.0,0.0,93.6,50,39,0,0,0.05,0.8868
1895,9.85,1.14,0.02,1.12,98.4,56,41,1,1,0.05,1.2417
1896,-568.0,1.86,1.68,1.83,110.4,61,46,2,2,0.05,1.7143
1897,-87.9,1.59,0.0,0.0,93.6,50,39,0,0,0.05,0.7705
1898,-89.7,1.62,0.93,0.0,96.0,51,40,3,0,0.05,1.2568
1899,-611.6,1.87,2.72,0.66,105.6,57,44,4,3,0.05,2.2246
1900,-76.4,2.16,0.0,0.0,115.2,64,48,0,0,0.05,1.049
1901,-91.45,1.4,0.0,0.0,98.4,57,41,0,0,0.05,0.666
1902,98.75,1.19,0.0,0.02,98.4,52,41,0,1,0.05,0.9879
1903,205.8,0.87,0.0,0.02,108.0,60,45,0,1,0.05,1.0049
1904,249.7,1.87,0.48,0.02,117.6,64,49,2,1,0.05,1.2949
1905,382.65,1.66,0.02,0.02,79.2,43,33,1,3,0.05,1.3248
1906,-527.6,1.35,0.0,0.0,100.8,54,42,0,0,0.05,1.0596
1907,368.0,0.99,0.02,0.02,110.4,59,46,1,1,0.05,0.9949
1908,329.7,1.95,0.94,0.02,112.8,63,47,7,2,0.05,1.9681
1909,235.65,1.31,0.0,0.02,115.2,61,48,0,1,0.05,1.0531
1910,113.9,0.63,1.23,0.02,96.0,54,40,2,1,0.05,1.2485
1911,-354.85,1.89,1.62,1.18,93.6,53,39,3,1,0.05,1.4203
1912,260.6,1.83,0.02,0.02,124.8,69,52,1,1,0.05,1.2403
1913,5.2,1.49,0.0,0.0,112.8,57,47,0,0,0.05,0.8104
1914,-98.9,1.98,0.0,0.93,103.2,56,43,0,2,0.05,1.2821
1915,40.7,1.35,0.0,0.0,112.8,64,47,0,0,0.05,0.9833
1916,56.8,1.81,0.02,0.0,122.4,66,51,1,0,0.05,0.963
1917,-52.7,1.56,0.0,0.0,105.6,58,44,0,0,0.05,0.7162
1918,-83.1,1.47,0.0,0.0,112.8,60,47,0,0,0.05,0.8327
1919,23.55,1.71,0.02,0.02,98.4,57,41,1,1,0.05,1.1541
1920,-556.7,1.89,2.97,1.45,108.0,63,45,2,1,0.05,1.6172
1921,11.65,1.05,0.78,0.0,108.0,55,45,2,0,0.05,0.9069
1922,-197.9,1.3,0.0,0.0,100.8,53,42,0,0,0.05,0.9874
1923,-312.3,1.59,1.27,1.46,103.2,57,43,4,2,0.05,2.0528
1924,-451.1,1.95,0.0,1.98,112.8,62,47,0,2,0.05,1.6554
1925,-15.75,1.54,0.0,0.0,103.2,53,43,0,0,0.05,0.747
1926,-367.2,0.95,2.09,0.02,93.6,55,39,2,2,0.05,1.6204
1927,120.35,1.3,0.02,0.0,120.0,64,50,1,0,0.05,0.8972
1928,-143.85,1.32,2.35,0.0,120.0,63,50,1,0,0.05,0.9273
1929,18.05,2.12,0.02,0.02,88.8,47,37,1,1,0.05,1.089
1930,39.85,1.45,0.02,0.0,105.6,55,44,1,0,0.05,0.9633
1931,93.9,1.92,0.0,0.02,98.4,57,41,0,1,0.05,0.9584
1932,358.6,1.52,0.0,0.02,117.6,66,49,0,2,0.05,1.2033
1933,1.9,1.38,0.0,0.0,105.6,58,44,0,0,0.05,0.6996
1934,-19.7,1.36,0.02,0.0,96.0,50,40,1,0,0.05,0.8678
1935,-182.8,1.57,0.55,0.0,100.8,57,42,3,0,0.05,1.2103
1936,33.95,1.43,1.45,0.0,122.4,65,51,1,0,0.05,0.8711
1937,-2.75,1.32,0.0,0.0,108.0,55,45,0,0,0.05,0.7305
1938,-1123.05,1.01,1.71,0.58,93.6,51,39,3,3,0.05,2.5555
1939,49.7,1.37,0.0,0.58,103.2,58,43,0,2,0.05,1.1984
1940,-156.85,1.85,1.49,0.0,108.0,63,45,2,0,0.05,1.0039
1941,-559.3,1.48,0.0,1.09,105.6,58,44,0,2,0.05,1.326
1942,184.2,1.09,0.02,0.43,98.4,54,41,1,1,0.05,1.0269
1943,410.2,1.74,0.0,0.05,108.0,58,45,0,3,0.05,1.3639
1944,61.7,1.98,0.42,0.0,120.0,64,50,2,0,0.05,1.0919
1945,185.95,1.27,0.02,0.0,105.6,59,44,2,0,0.05,0.9043
1946,314.7,1.18,0.02,0.02,88.8,52,37,2,1,0.05,1.1724
1947,-1726.2,2.51,0.0,1.52,91.2,54,38,0,4,0.05,2.24
1948,-41.85,2.21,2.38,0.53,112.8,64,47,1,2,0.05,1.3891
1949,414.35,1.13,0.04,0.02,108.0,58,45,2,1,0.05,1.2336
1950,15.55,1.5,0.02,0.0,96.0,54,40,1,0,0.05,1.0217
1951,97.9,0.81,0.0,0.0,110.4,59,46,0,0,0.05,0.7203
1952,-0.5,1.87,0.86,0.0,117.6,63,49,2,0,0.05,1.1101
1953,-318.35,1.56,0.02,2.83,84.0,47,35,2,1,0.05,1.3167
1954,-86.15,1.22,0.0,0.0,98.4,52,41,0,0,0.05,0.7517
1955,71.2,0.9,0.02,0.0,96.0,54,40,1,0,0.05,0.8109
1956,-1338.45,1.68,2.73,2.22,110.4,61,46,1,2,0.05,2.1226
1957,-344.9,2.06,0.0,0.0,79.2,44,33,0,0,0.05,0.6769
1958,-85.2,1.46,0.0,0.0,103.2,55,43,0,0,0.05,0.7283
1959,192.25,1.56,0.53,0.02,120.0,62,50,1,1,0.05,1.0475
1960,-47.95,1.67,1.04,0.0,117.6,63,49,3,0,0.05,1.2514
1961,346.65,0.93,0.23,0.02,117.6,61,49,2,1,0.05,1.0384
1962,-295.0,1.08,0.0,0.0,105.6,55,44,0,0,0.05,0.8928
1963,102.1,1.54,0.02,0.0,112.8,60,47,1,0,0.05,0.8984
1964,-30.1,1.43,0.29,0.0,117.6,64,49,2,0,0.05,1.174
1965,722.95,0.97,0.02,0.02,112.8,59,47,3,2,0.05,1.4241
1966,66.6,0.88,0.0,0.0,103.2,53,43,0,0,0.05,0.8743
1967,-71.85,1.99,0.0,0.0,110.4,60,46,0,0,0.05,0.8675
1968,207.45,1.59,3.08,0.02,108.0,62,45,1,3,0.05,1.6239
1969,22.95,1.53,0.02,0.0,100.8,57,42,1,0,0.05,1.0133
1970,-138.15,1.23,1.62,0.0,91.2,53,38,1,0,0.05,0.8184
1971,-55.5,1.57,0.42,0.0,110.4,61,46,5,0,0.05,1.6255
1972,121.35,2.01,1.12,0.02,120.0,67,50,1,1,0.05,1.1755
1973,62.1,1.71,0.95,0.02,98.4,53,41,1,1,0.05,1.1013
1974,-849.65,2.17,1.04,1.94,91.2,47,38,2,3,0.05,2.0544
1975,27.75,1.38,1.52,0.0,115.2,61,48,1,0,0.05,1.1206
1976,130.35,1.67,0.02,0.0,112.8,63,47,2,0,0.05,1.0
1977,371.4,1.82,0.02,0.02,96.0,53,40,3,1,0.05,1.1972
1978,-65.5,1.32,0.0,0.0,98.4,52,41,0,0,0.05,0.817
1979,16.0,1.4,0.0,0.0,110.4,55,46,0,0,0.05,0.7707
1980,-885.05,1.96,1.37,1.23,96.0,58,40,3,2,0.05,1.8477
1981,-158.75,1.64,0.0,0.0,96.0,55,40,0,0,0.05,0.7003
1982,-37.5,1.1,0.0,0.0,105.6,55,44,0,0,0.05,0.7584
1983,50.0,2.23,0.02,0.77,103.2,57,43,1,3,0.05,1.7029
1984,103.55,1.75,0.15,0.0,112.8,64,47,2,0,0.05,1.1175
1985,-220.5,1.97,0.0,0.02,98.4,54,41,0,1,0.05,1.1155
1986,526.5,1.21,0.55,0.02,110.4,58,46,4,2,0.05,1.555
1987,-571.05,1.62,3.17,2.53,108.0,59,45,1,1,0.05,1.2897
1988,85.85,1.64,0.02,0.0,122.4,66,51,1,0,0.05,0.93
1989,-370.15,0.89,1.18,1.68,91.2,50,38,4,1,0.05,1.5839
1990,-12.65,0.96,0.0,0.0,103.2,52,43,0,0,0.05,0.9239
1991,20.15,1.56,0.02,0.0,98.4,56,41,1,0,0.05,0.8572
1992,-989.7,1.75,2.37,1.24,108.0,62,45,3,2,0.05,1.9405
1993,197.0,1.43,0.02,0.02,100.8,52,42,1,1,0.05,1.0404
1994,9.5,1.2,0.0,0.0,96.0,55,40,0,0,0.05,0.7131
1995,311.85,1.25,0.02,1.19,110.4,61,46,4,2,0.05,1.5918
1996,28.5,1.93,0.02,0.0,117.6,61,49,1,0,0.05,1.0323
1997,-107.25,1.88,0.0,0.0,93.6,53,39,0,0,0.05,0.7616
1998,-23.55,1.32,1.56,0.38,103.2,56,43,2,1,0.05,1.2169
1999,122.05,1.29,1.12,0.02,105.6,57,44,1,1,0.05,1.0232
2000,-499.65,2.37,3.08,0.0,117.6,63,49,2,0,0.05,1.3087
2001,-150.0,1.7,0.0,0.87,86.4,48,36,0,1,0.05,1.0663
2002,127.1,1.22,0.02,0.0,110.4,58,46,1,0,0.05,0.9634
2003,37.0,1.17,0.0,0.0,117.6,61,49,0,0,0.05,0.7478
2004,114.35,1.55,1.01,0.76,108.0,62,45,2,4,0.05,1.9724
2005,-182.5,1.45,1.85,0.0,105.6,56,44,1,0,0.05,0.9332
2006,-61.7,1.13,0.0,0.0,93.6,51,39,0,0,0.05,0.6713
2007,-213.1,1.51,1.64,0.62,108.0,59,45,3,1,0.05,1.627
2008,-508.25,1.69,1.21,0.0,103.2,60,43,6,0,0.05,1.7834
2009,-50.6,1.51,0.67,0.0,98.4,52,41,1,0,0.05,0.8103
2010,-655.4,1.92,2.72,0.97,93.6,54,39,3,4,0.05,2.1631
2011,275.1,1.24,0.0,0.02,112.8,60,47,0,1,0.05,1.0172
2012,208.7,1.82,0.02,0.02,115.2,63,48,1,1,0.05,1.1193
2013,158.7,1.44,0.57,0.15,96.0,54,40,1,1,0.05,0.9924
2014,-59.4,1.37,0.0,0.0,108.0,57,45,0,0,0.05,0.8272
2015,77.4,1.23,0.88,0.0,115.2,63,48,1,0,0.05,0.9324
2016,-546.5,2.13,2.2,0.0,112.8,64,47,4,0,0.05,1.558
2017,-208.5,1.75,0.0,0.0,88.8,49,37,0,0,0.05,0.66
2018,-58.35,1.63,0.0,0.0,105.6,57,44,0,0,0.05,0.8068
2019,352.85,1.13,0.0,0.07,103.2,56,43,0,2,0.05,1.0595
2020,-834.5,2.08,1.81,2.27,110.4,63,46,2,2,0.05,1.8911
2021,39.95,1.43,0.0,0.0,115.2,59,48,0,0,0.05,0.9016
2022,285.0,1.04,0.45,0.0,112.8,57,47,4,0,0.05,1.1898
2023,149.4,1.18,0.02,0.0,103.2,57,43,1,0,0.05,0.9129
2024,68.35,2.13,0.0,0.32,112.8,62,47,0,1,0.05,0.9775
2025,-31.1,2.37,0.02,0.3,88.8,52,37,1,1,0.05,1.1114
2026,95.9,1.44,0.02,0.0,108.0,56,45,1,0,0.05,0.8164
2027,273.9,1.31,0.02,0.02,105.6,58,44,1,1,0.05,1.1737
2028,-122.85,1.55,0.02,0.0,110.4,64,46,1,0,0.05,0.9016
2029,-99.85,1.67,0.0,0.0,98.4,53,41,0,0,0.05,0.7109
2030,23.8,1.3,0.02,0.0,100.8,54,42,1,0,0.05,0.7931
2031,-333.0,1.35,0.92,0.39,100.8,56,42,3,3,0.05,2.1314
2032,-39.2,1.81,0.0,0.0,124.8,66,52,0,0,0.05,0.8511
2033,-184.55,1.93,0.0,0.0,93.6,50,39,0,0,0.05,0.7524
2034,503.05,1.17,0.96,0.02,100.8,55,42,2,3,0.05,1.4652
2035,236.05,1.32,0.0,0.02,110.4,61,46,0,1,0.05,0.955
2036,-252.55,1.71,2.88,0.02,108.0,62,45,2,1,0.05,1.3761
2037,594.1,1.3,0.02,0.08,98.4,53,41,2,3,0.05,1.4553
2038,-257.3,1.54,2.9,0.0,105.6,59,44,1,0,0.05,0.998
2039,-3.65,1.34,1.22,0.0,108.0,57,45,1,0,0.05,0.8776
2040,-44.8,1.83,1.0,0.0,122.4,66,51,2,0,0.05,1.1507
2041,21.95,1.7,0.21,0.0,93.6,53,39,2,0,0.05,0.9714
2042,208.0,1.23,0.0,0.73,108.0,59,45,0,3,0.05,1.4793
2043,-408.1,1.54,1.44,0.0,108.0,60,45,4,0,0.05,1.3502
2044,1.1,1.85,0.0,0.9,112.8,64,47,0,1,0.05,1.0344
